pH	T	BC	NaCl	Eu	t/min	A/A0
6	25	0	3.00E-02	1.00E-05	48	0.70386
6	25	0	3.00E-02	1.00E-05	52	0.70815
6	25	0	3.00E-02	1.00E-05	56	0.69528
6	25	0	3.00E-02	1.00E-05	60	0.70386
6	25	0	3.00E-02	1.00E-05	64	0.70815
6	25	0	3.00E-02	1.00E-05	68	0.71245
6	25	0	3.00E-02	1.00E-05	72	0.69957
6	25	0	3.00E-02	1.00E-05	76	0.70815
6	25	0	3.00E-02	1.00E-05	80	0.70386
6	25	0	3.00E-02	1.00E-05	84	0.71245
6	25	0	3.00E-02	1.00E-05	88	0.70815
6	25	0	3.00E-02	1.00E-05	92	0.71245
6	25	0	3.00E-02	1.00E-05	96	0.71245
6	25	0	3.00E-02	1.00E-05	100	0.70386
6	25	0	3.00E-02	1.00E-05	104	0.70815
6	25	0	3.00E-02	1.00E-05	108	0.70815
6	25	0	3.00E-02	1.00E-05	112	0.70386
6	25	0	3.00E-02	1.00E-05	116	0.71245
6	25	0	3.00E-02	1.00E-05	120	0.70386
6	25	0	3.00E-02	1.00E-05	124	0.70815
6	25	0	3.00E-02	1.00E-05	128	0.70815
6	25	0	3.00E-02	1.00E-05	132	0.70386
6	25	0	3.00E-02	1.00E-05	136	0.69957
6	25	0	3.00E-02	1.00E-05	140	0.70815
6	25	0	3.00E-02	1.00E-05	144	0.70815
6	25	0	3.00E-02	1.00E-05	148	0.70386
6	25	0	3.00E-02	1.00E-05	152	0.70386
6	25	0	3.00E-02	1.00E-05	156	0.70815
6	25	0	3.00E-02	1.00E-05	160	0.70815
6	25	0	3.00E-02	1.00E-05	164	0.70815
6	25	0	3.00E-02	1.00E-05	168	0.71245
6	25	0	3.00E-02	1.00E-05	172	0.70386
6	25	0	3.00E-02	1.00E-05	176	0.70815
6	25	0	3.00E-02	1.00E-05	180	0.70815
6	25	0	3.00E-02	1.00E-05	184	0.71245
6	25	0	3.00E-02	1.00E-05	188	0.70386
6	25	0	3.00E-02	1.00E-05	192	0.70815
6	25	0	3.00E-02	1.00E-05	196	0.70815
6	25	0	3.00E-02	1.00E-05	200	0.70815
6	25	0	3.00E-02	1.00E-05	204	0.70815
6	25	0	3.00E-02	1.00E-05	208	0.70815
6	25	0	3.00E-02	1.00E-05	212	0.69957
6	25	0	3.00E-02	1.00E-05	216	0.64378
6	25	0	3.00E-02	1.00E-05	220	0.12446
6	25	0	3.00E-02	1.00E-05	224	0.12017
6	25	0	3.00E-02	1.00E-05	228	0.04292
6	25	0	3.00E-02	1.00E-05	232	0.00858
6	25	0	3.00E-02	1.00E-05	236	0.01288
6	25	0	3.00E-02	1.00E-05	240	0.00858
6	25	0	3.00E-02	1.00E-05	4	0
6	25	0	3.00E-02	1.00E-05	8	0
6	25	0	3.00E-02	1.00E-05	12	0
6	25	0	3.00E-02	1.00E-05	16	0
6	25	0	3.00E-02	1.00E-05	20	0.15625
6	25	0	3.00E-02	1.00E-05	24	0.29167
6	25	0	3.00E-02	1.00E-05	28	0.51042
6	25	0	3.00E-02	1.00E-05	32	0.64583
6	25	0	3.00E-02	1.00E-05	36	0.67708
6	25	0	3.00E-02	1.00E-05	40	0.69792
6	25	0	3.00E-02	1.00E-05	44	0.66667
6	25	0	3.00E-02	1.00E-05	48	0.69792
6	25	0	3.00E-02	1.00E-05	52	0.66667
6	25	0	3.00E-02	1.00E-05	56	0.65625
6	25	0	3.00E-02	1.00E-05	60	0.6875
6	25	0	3.00E-02	1.00E-05	64	0.6875
6	25	0	3.00E-02	1.00E-05	68	0.70833
6	25	0	3.00E-02	1.00E-05	72	0.67708
6	25	0	3.00E-02	1.00E-05	76	0.66667
6	25	0	3.00E-02	1.00E-05	80	0.70833
6	25	0	3.00E-02	1.00E-05	84	0.67708
6	25	0	3.00E-02	1.00E-05	88	0.69792
6	25	0	3.00E-02	1.00E-05	92	0.71875
6	25	0	3.00E-02	1.00E-05	96	0.67708
6	25	0	3.00E-02	1.00E-05	100	0.6875
6	25	0	3.00E-02	1.00E-05	104	0.66667
6	25	0	3.00E-02	1.00E-05	108	0.70833
6	25	0	3.00E-02	1.00E-05	112	0.70833
6	25	0	3.00E-02	1.00E-05	116	0.6875
6	25	0	3.00E-02	1.00E-05	120	0.71875
6	25	0	3.00E-02	1.00E-05	124	0.69792
6	25	0	3.00E-02	1.00E-05	128	0.70833
6	25	0	3.00E-02	1.00E-05	132	0.67708
6	25	0	3.00E-02	1.00E-05	136	0.70833
6	25	0	3.00E-02	1.00E-05	140	0.70833
6	25	0	3.00E-02	1.00E-05	144	0.66667
6	25	0	3.00E-02	1.00E-05	148	0.69
6	25	0	3.00E-02	1.00E-05	152	0.67708
6	25	0	3.00E-02	1.00E-05	156	0.71875
6	25	0	3.00E-02	1.00E-05	160	0.70833
6	25	0	3.00E-02	1.00E-05	164	0.6875
6	25	0	3.00E-02	1.00E-05	168	0.70833
6	25	0	3.00E-02	1.00E-05	172	0.67708
6	25	0	3.00E-02	1.00E-05	176	0.70833
6	25	0	3.00E-02	1.00E-05	180	0.71875
6	25	0	3.00E-02	1.00E-05	184	0.70833
6	25	0	3.00E-02	1.00E-05	188	0.67708
6	25	0	3.00E-02	1.00E-05	192	0.71875
6	25	0	3.00E-02	1.00E-05	196	0.70833
6	25	0	3.00E-02	1.00E-05	200	0.69792
6	25	0	3.00E-02	1.00E-05	204	0.71875
6	25	0	3.00E-02	1.00E-05	208	0.70833
6	25	0	3.00E-02	1.00E-05	212	0.69792
6	25	0	3.00E-02	1.00E-05	216	0.64583
6	25	0	3.00E-02	1.00E-05	220	0.42708
6	25	0	3.00E-02	1.00E-05	224	0.11458
6	25	0	3.00E-02	1.00E-05	228	0.05208
6	25	0	3.00E-02	1.00E-05	232	0.04167
6	25	0	3.00E-02	1.00E-05	236	0.03125
6	25	0	3.00E-02	1.00E-05	240	0.02083
6	25	0	3.00E-02	1.00E-05	4	0
6	25	0	3.00E-02	1.00E-05	8	0
6	25	0	3.00E-02	1.00E-05	12	0
6	25	0	3.00E-02	1.00E-05	16	0
6	25	0	3.00E-02	1.00E-05	20	0
6	25	0	3.00E-02	1.00E-05	24	0
6	25	0	3.00E-02	1.00E-05	28	0
6	25	0	3.00E-02	1.00E-05	32	0
6	25	0	3.00E-02	1.00E-05	36	0
6	25	0	3.00E-02	1.00E-05	40	0
6	25	0	3.00E-02	1.00E-05	44	0
6	25	0	3.00E-02	1.00E-05	48	0.00746
6	25	0	3.00E-02	1.00E-05	52	0.06343
6	25	0	3.00E-02	1.00E-05	56	0.13806
6	25	0	3.00E-02	1.00E-05	60	0.18284
6	25	0	3.00E-02	1.00E-05	64	0.23134
6	25	0	3.00E-02	1.00E-05	68	0.1791
6	25	0	3.00E-02	1.00E-05	72	0.22761
6	25	0	3.00E-02	1.00E-05	76	0.27985
6	25	0	3.00E-02	1.00E-05	80	0.35821
6	25	0	3.00E-02	1.00E-05	84	0.40672
6	25	0	3.00E-02	1.00E-05	88	0.41045
6	25	0	3.00E-02	1.00E-05	92	0.46269
6	25	0	3.00E-02	1.00E-05	96	0.50373
6	25	0	3.00E-02	1.00E-05	100	0.55224
6	25	0	3.00E-02	1.00E-05	104	0.50746
6	25	0	3.00E-02	1.00E-05	108	0.59328
6	25	0	3.00E-02	1.00E-05	112	0.59701
6	25	0	3.00E-02	1.00E-05	116	0.58582
6	25	0	3.00E-02	1.00E-05	120	0.64925
6	25	0	3.00E-02	1.00E-05	124	0.6306
6	25	0	3.00E-02	1.00E-05	128	0.66045
6	25	0	3.00E-02	1.00E-05	132	0.63433
6	25	0	3.00E-02	1.00E-05	136	0.62313
6	25	0	3.00E-02	1.00E-05	140	0.66791
6	25	0	3.00E-02	1.00E-05	144	0.64179
6	25	0	3.00E-02	1.00E-05	148	0.6791
6	25	0	3.00E-02	1.00E-05	152	0.66791
6	25	0	3.00E-02	1.00E-05	156	0.6903
6	25	0	3.00E-02	1.00E-05	160	0.72015
6	25	0	3.00E-02	1.00E-05	164	0.6791
6	25	0	3.00E-02	1.00E-05	168	0.72761
6	25	0	3.00E-02	1.00E-05	172	0.69776
6	25	0	3.00E-02	1.00E-05	176	0.67537
6	25	0	3.00E-02	1.00E-05	180	0.69403
6	25	0	3.00E-02	1.00E-05	184	0.70149
6	25	0	3.00E-02	1.00E-05	188	0.72388
6	25	0	3.00E-02	1.00E-05	192	0.68657
6	25	0	3.00E-02	1.00E-05	196	0.68657
6	25	0	3.00E-02	1.00E-05	200	0.72761
6	25	0	3.00E-02	1.00E-05	204	0.72388
6	25	0	3.00E-02	1.00E-05	208	0.67164
6	25	0	3.00E-02	1.00E-05	212	0.69776
6	25	0	3.00E-02	1.00E-05	216	0.70522
6	25	0	3.00E-02	1.00E-05	220	0.6903
6	25	0	3.00E-02	1.00E-05	224	0.5709
6	25	0	3.00E-02	1.00E-05	228	0.38433
6	25	0	3.00E-02	1.00E-05	232	0.3209
6	25	0	3.00E-02	1.00E-05	236	0.35821
6	25	0	3.00E-02	1.00E-05	240	0.27239
6	25	0	3.00E-02	1.00E-05	4	0.18657
6	25	0	3.00E-02	1.00E-05	8	0.18284
6	25	0	3.00E-02	1.00E-05	12	0.15299
6	25	0	3.00E-02	1.00E-05	16	0.16791
6	25	0	3.00E-02	1.00E-05	20	0.18284
6	25	0	3.00E-02	1.00E-05	24	0.12313
6	25	0	3.00E-02	1.00E-05	28	0.12687
6	25	0	3.00E-02	1.00E-05	32	0.1194
6	25	0	3.00E-02	1.00E-05	36	0.08209
6	25	0	3.00E-02	1.00E-05	40	0.07836
6	25	0	3.00E-02	1.00E-05	44	0
6	25	0	3.00E-02	1.00E-05	48	0
6	25	0	3.00E-02	1.00E-05	52	0
6	25	0	3.00E-02	1.00E-05	56	0
6	25	0	3.00E-02	1.00E-05	60	0.44624
6	25	0	3.00E-02	1.00E-05	64	0.68817
6	25	0	3.00E-02	1.00E-05	68	0.76344
6	25	0	3.00E-02	1.00E-05	72	0.76882
6	25	0	3.00E-02	1.00E-05	76	0.78495
6	25	0	3.00E-02	1.00E-05	80	0.7957
6	25	0	3.00E-02	1.00E-05	84	0.80108
6	25	0	3.00E-02	1.00E-05	88	0.81183
6	25	0	3.00E-02	1.00E-05	92	0.82258
6	25	0	3.00E-02	1.00E-05	96	0.8172
6	25	0	3.00E-02	1.00E-05	100	0.82796
6	25	0	3.00E-02	1.00E-05	104	0.83871
6	25	0	3.00E-02	1.00E-05	108	0.84946
6	25	0	3.00E-02	1.00E-05	112	0.85484
6	25	0	3.00E-02	1.00E-05	116	0.86022
6	25	0	3.00E-02	1.00E-05	120	0.87097
6	25	0	3.00E-02	1.00E-05	124	0.87634
6	25	0	3.00E-02	1.00E-05	128	0.86559
6	25	0	3.00E-02	1.00E-05	132	0.88172
6	25	0	3.00E-02	1.00E-05	136	0.87634
6	25	0	3.00E-02	1.00E-05	140	0.89247
6	25	0	3.00E-02	1.00E-05	144	0.8871
6	25	0	3.00E-02	1.00E-05	148	0.89785
6	25	0	3.00E-02	1.00E-05	152	0.89247
6	25	0	3.00E-02	1.00E-05	156	0.9086
6	25	0	3.00E-02	1.00E-05	160	0.9086
6	25	0	3.00E-02	1.00E-05	164	0.91935
6	25	0	3.00E-02	1.00E-05	168	0.92473
6	25	0	3.00E-02	1.00E-05	172	0.93011
6	25	0	3.00E-02	1.00E-05	176	0.93548
6	25	0	3.00E-02	1.00E-05	180	0.94086
6	25	0	3.00E-02	1.00E-05	184	0.93548
6	25	0	3.00E-02	1.00E-05	188	0.93548
6	25	0	3.00E-02	1.00E-05	192	0.94086
6	25	0	3.00E-02	1.00E-05	196	0.93011
6	25	0	3.00E-02	1.00E-05	200	0.93548
6	25	0	3.00E-02	1.00E-05	204	0.94624
6	25	0	3.00E-02	1.00E-05	208	0.94086
6	25	0	3.00E-02	1.00E-05	212	0.95161
6	25	0	3.00E-02	1.00E-05	216	0.94624
6	25	0	3.00E-02	1.00E-05	220	0.94086
6	25	0	3.00E-02	1.00E-05	224	0.95161
6	25	0	3.00E-02	1.00E-05	228	0.94624
6	25	0	3.00E-02	1.00E-05	232	0.95699
6	25	0	3.00E-02	1.00E-05	236	0.94624
6	25	0	3.00E-02	1.00E-05	240	0.95699
3.5	25	0	1.00E-03	1.00E-05	4	0.02707
3.5	25	0	1.00E-03	1.00E-05	8	0.02044
3.5	25	0	1.00E-03	1.00E-05	12	0.01436
3.5	25	0	1.00E-03	1.00E-05	16	0.10829
3.5	25	0	1.00E-03	1.00E-05	20	0.22652
3.5	25	0	1.00E-03	1.00E-05	24	0.28177
3.5	25	0	1.00E-03	1.00E-05	28	0.31934
3.5	25	0	1.00E-03	1.00E-05	32	0.34254
3.5	25	0	1.00E-03	1.00E-05	36	0.35083
3.5	25	0	1.00E-03	1.00E-05	40	0.38674
3.5	25	0	1.00E-03	1.00E-05	44	0.33591
3.5	25	0	1.00E-03	1.00E-05	48	0.35856
3.5	25	0	1.00E-03	1.00E-05	52	0.49282
3.5	25	0	1.00E-03	1.00E-05	56	0.47293
3.5	25	0	1.00E-03	1.00E-05	60	0.44586
3.5	25	0	1.00E-03	1.00E-05	64	0.45138
3.5	25	0	1.00E-03	1.00E-05	68	0.46575
3.5	25	0	1.00E-03	1.00E-05	72	0.45746
3.5	25	0	1.00E-03	1.00E-05	76	0.4558
3.5	25	0	1.00E-03	1.00E-05	80	0.42099
3.5	25	0	1.00E-03	1.00E-05	84	0.43425
3.5	25	0	1.00E-03	1.00E-05	88	0.48729
3.5	25	0	1.00E-03	1.00E-05	92	0.44862
3.5	25	0	1.00E-03	1.00E-05	96	0.43702
3.5	25	0	1.00E-03	1.00E-05	100	0.49945
3.5	25	0	1.00E-03	1.00E-05	104	0.45635
3.5	25	0	1.00E-03	1.00E-05	108	0.44475
3.5	25	0	1.00E-03	1.00E-05	112	0.46685
3.5	25	0	1.00E-03	1.00E-05	116	0.45083
3.5	25	0	1.00E-03	1.00E-05	120	0.46796
3.5	25	0	1.00E-03	1.00E-05	124	0.42707
3.5	25	0	1.00E-03	1.00E-05	128	0.45967
3.5	25	0	1.00E-03	1.00E-05	132	0.46354
3.5	25	0	1.00E-03	1.00E-05	136	0.5116
3.5	25	0	1.00E-03	1.00E-05	140	0.44475
3.5	25	0	1.00E-03	1.00E-05	144	0.47238
3.5	25	0	1.00E-03	1.00E-05	148	0.45912
3.5	25	0	1.00E-03	1.00E-05	152	0.43204
3.5	25	0	1.00E-03	1.00E-05	156	0.46575
3.5	25	0	1.00E-03	1.00E-05	160	0.43867
3.5	25	0	1.00E-03	1.00E-05	164	0.46243
3.5	25	0	1.00E-03	1.00E-05	168	0.45083
3.5	25	0	1.00E-03	1.00E-05	172	0.43978
3.5	25	0	1.00E-03	1.00E-05	176	0.41381
3.5	25	0	1.00E-03	1.00E-05	180	0.41492
3.5	25	0	1.00E-03	1.00E-05	184	0.48564
3.5	25	0	1.00E-03	1.00E-05	188	0.54199
3.5	25	0	1.00E-03	1.00E-05	192	0.42486
3.5	25	0	1.00E-03	1.00E-05	196	0.42707
3.5	25	0	1.00E-03	1.00E-05	200	0.4442
3.5	25	0	1.00E-03	1.00E-05	204	0.48398
3.5	25	0	1.00E-03	1.00E-05	208	0.42818
3.5	25	0	1.00E-03	1.00E-05	212	0.4011
3.5	25	0	1.00E-03	1.00E-05	216	0.36796
3.5	25	0	1.00E-03	1.00E-05	220	0.19613
3.5	25	0	1.00E-03	1.00E-05	224	0.11602
3.5	25	0	1.00E-03	1.00E-05	228	0.06022
3.5	25	0	1.00E-03	1.00E-05	232	0.08619
3.5	25	0	1.00E-03	1.00E-05	236	0.04365
3.5	25	0	1.00E-03	1.00E-05	240	0.04972
3.5	25	0	1.00E-03	1.00E-05	4	0
3.5	25	0	1.00E-03	1.00E-05	8	0
3.5	25	0	1.00E-03	1.00E-05	12	0
3.5	25	0	1.00E-03	1.00E-05	16	0.03488
3.5	25	0	1.00E-03	1.00E-05	20	0.12791
3.5	25	0	1.00E-03	1.00E-05	24	0.25581
3.5	25	0	1.00E-03	1.00E-05	28	0.36047
3.5	25	0	1.00E-03	1.00E-05	32	0.38372
3.5	25	0	1.00E-03	1.00E-05	36	0.44186
3.5	25	0	1.00E-03	1.00E-05	40	0.40698
3.5	25	0	1.00E-03	1.00E-05	44	0.45349
3.5	25	0	1.00E-03	1.00E-05	48	0.43023
3.5	25	0	1.00E-03	1.00E-05	52	0.45349
3.5	25	0	1.00E-03	1.00E-05	56	0.44186
3.5	25	0	1.00E-03	1.00E-05	60	0.47674
3.5	25	0	1.00E-03	1.00E-05	64	0.44186
3.5	25	0	1.00E-03	1.00E-05	68	0.48837
3.5	25	0	1.00E-03	1.00E-05	72	0.46512
3.5	25	0	1.00E-03	1.00E-05	76	0.44186
3.5	25	0	1.00E-03	1.00E-05	80	0.47674
3.5	25	0	1.00E-03	1.00E-05	84	0.47674
3.5	25	0	1.00E-03	1.00E-05	88	0.45349
3.5	25	0	1.00E-03	1.00E-05	92	0.44186
3.5	25	0	1.00E-03	1.00E-05	96	0.47674
3.5	25	0	1.00E-03	1.00E-05	100	0.48837
3.5	25	0	1.00E-03	1.00E-05	104	0.45349
3.5	25	0	1.00E-03	1.00E-05	108	0.48837
3.5	25	0	1.00E-03	1.00E-05	112	0.44186
3.5	25	0	1.00E-03	1.00E-05	116	0.45349
3.5	25	0	1.00E-03	1.00E-05	120	0.48837
3.5	25	0	1.00E-03	1.00E-05	124	0.48837
3.5	25	0	1.00E-03	1.00E-05	128	0.45349
3.5	25	0	1.00E-03	1.00E-05	132	0.44186
3.5	25	0	1.00E-03	1.00E-05	136	0.46512
3.5	25	0	1.00E-03	1.00E-05	140	0.48837
3.5	25	0	1.00E-03	1.00E-05	144	0.45349
3.5	25	0	1.00E-03	1.00E-05	148	0.45349
3.5	25	0	1.00E-03	1.00E-05	152	0.47674
3.5	25	0	1.00E-03	1.00E-05	156	0.48837
3.5	25	0	1.00E-03	1.00E-05	160	0.51163
3.5	25	0	1.00E-03	1.00E-05	164	0.45349
3.5	25	0	1.00E-03	1.00E-05	168	0.44186
3.5	25	0	1.00E-03	1.00E-05	172	0.47674
3.5	25	0	1.00E-03	1.00E-05	176	0.46512
3.5	25	0	1.00E-03	1.00E-05	180	0.45349
3.5	25	0	1.00E-03	1.00E-05	184	0.48837
3.5	25	0	1.00E-03	1.00E-05	188	0.47674
3.5	25	0	1.00E-03	1.00E-05	192	0.4186
3.5	25	0	1.00E-03	1.00E-05	196	0.47674
3.5	25	0	1.00E-03	1.00E-05	200	0.47674
3.5	25	0	1.00E-03	1.00E-05	204	0.45349
3.5	25	0	1.00E-03	1.00E-05	208	0.46512
3.5	25	0	1.00E-03	1.00E-05	212	0.45349
3.5	25	0	1.00E-03	1.00E-05	216	0.34884
3.5	25	0	1.00E-03	1.00E-05	220	0.17442
3.5	25	0	1.00E-03	1.00E-05	224	0.10465
3.5	25	0	1.00E-03	1.00E-05	228	0.05814
3.5	25	0	1.00E-03	1.00E-05	232	0.03488
3.5	25	0	1.00E-03	1.00E-05	236	0.02326
3.5	25	0	1.00E-03	1.00E-05	240	0
3.5	25	0	1.00E-03	1.00E-05	4	0
3.5	25	0	1.00E-03	1.00E-05	8	0.00791
3.5	25	0	1.00E-03	1.00E-05	12	0.00395
3.5	25	0	1.00E-03	1.00E-05	16	0.01186
3.5	25	0	1.00E-03	1.00E-05	20	0.00791
3.5	25	0	1.00E-03	1.00E-05	24	0.01581
3.5	25	0	1.00E-03	1.00E-05	28	0.00791
3.5	25	0	1.00E-03	1.00E-05	32	0
3.5	25	0	1.00E-03	1.00E-05	36	0.05534
3.5	25	0	1.00E-03	1.00E-05	40	0.08696
3.5	25	0	1.00E-03	1.00E-05	44	0.07115
3.5	25	0	1.00E-03	1.00E-05	48	0.11067
3.5	25	0	1.00E-03	1.00E-05	52	0.13043
3.5	25	0	1.00E-03	1.00E-05	56	0.18577
3.5	25	0	1.00E-03	1.00E-05	60	0.24506
3.5	25	0	1.00E-03	1.00E-05	64	0.23715
3.5	25	0	1.00E-03	1.00E-05	68	0.32411
3.5	25	0	1.00E-03	1.00E-05	72	0.3913
3.5	25	0	1.00E-03	1.00E-05	76	0.42688
3.5	25	0	1.00E-03	1.00E-05	80	0.48617
3.5	25	0	1.00E-03	1.00E-05	84	0.52569
3.5	25	0	1.00E-03	1.00E-05	88	0.54941
3.5	25	0	1.00E-03	1.00E-05	92	0.56917
3.5	25	0	1.00E-03	1.00E-05	96	0.58498
3.5	25	0	1.00E-03	1.00E-05	100	0.6166
3.5	25	0	1.00E-03	1.00E-05	104	0.63241
3.5	25	0	1.00E-03	1.00E-05	108	0.67194
3.5	25	0	1.00E-03	1.00E-05	112	0.6917
3.5	25	0	1.00E-03	1.00E-05	116	0.71146
3.5	25	0	1.00E-03	1.00E-05	120	0.70751
3.5	25	0	1.00E-03	1.00E-05	124	0.72727
3.5	25	0	1.00E-03	1.00E-05	128	0.72727
3.5	25	0	1.00E-03	1.00E-05	132	0.78656
3.5	25	0	1.00E-03	1.00E-05	136	0.75494
3.5	25	0	1.00E-03	1.00E-05	140	0.79051
3.5	25	0	1.00E-03	1.00E-05	144	0.75494
3.5	25	0	1.00E-03	1.00E-05	148	0.75889
3.5	25	0	1.00E-03	1.00E-05	152	0.77075
3.5	25	0	1.00E-03	1.00E-05	156	0.77866
3.5	25	0	1.00E-03	1.00E-05	160	0.82609
3.5	25	0	1.00E-03	1.00E-05	164	0.80632
3.5	25	0	1.00E-03	1.00E-05	168	0.81423
3.5	25	0	1.00E-03	1.00E-05	172	0.78261
3.5	25	0	1.00E-03	1.00E-05	176	0.79842
3.5	25	0	1.00E-03	1.00E-05	180	0.80237
3.5	25	0	1.00E-03	1.00E-05	184	0.81423
3.5	25	0	1.00E-03	1.00E-05	188	0.78656
3.5	25	0	1.00E-03	1.00E-05	192	0.75889
3.5	25	0	1.00E-03	1.00E-05	196	0.81818
3.5	25	0	1.00E-03	1.00E-05	200	0.76285
3.5	25	0	1.00E-03	1.00E-05	204	0.7668
3.5	25	0	1.00E-03	1.00E-05	208	0.79842
3.5	25	0	1.00E-03	1.00E-05	212	0.76285
3.5	25	0	1.00E-03	1.00E-05	216	0.80632
3.5	25	0	1.00E-03	1.00E-05	220	0.70751
3.5	25	0	1.00E-03	1.00E-05	224	0.40316
3.5	25	0	1.00E-03	1.00E-05	228	0.12648
3.5	25	0	1.00E-03	1.00E-05	232	0.07905
3.5	25	0	1.00E-03	1.00E-05	236	0.11067
3.5	25	0	1.00E-03	1.00E-05	240	0.083
3.5	25	0	1.00E-03	1.00E-05	4	0.02646
3.5	25	0	1.00E-03	1.00E-05	8	0.0157
3.5	25	0	1.00E-03	1.00E-05	12	0.00583
3.5	25	0	1.00E-03	1.00E-05	16	0.04
3.5	25	0	1.00E-03	1.00E-05	20	0.0435
3.5	25	0	1.00E-03	1.00E-05	24	0.19955
3.5	25	0	1.00E-03	1.00E-05	28	0.26233
3.5	25	0	1.00E-03	1.00E-05	32	0.33677
3.5	25	0	1.00E-03	1.00E-05	36	0.39507
3.5	25	0	1.00E-03	1.00E-05	40	0.46233
3.5	25	0	1.00E-03	1.00E-05	44	0.46368
3.5	25	0	1.00E-03	1.00E-05	48	0.52242
3.5	25	0	1.00E-03	1.00E-05	52	0.54439
3.5	25	0	1.00E-03	1.00E-05	56	0.57175
3.5	25	0	1.00E-03	1.00E-05	60	0.57848
3.5	25	0	1.00E-03	1.00E-05	64	0.59417
3.5	25	0	1.00E-03	1.00E-05	68	0.63184
3.5	25	0	1.00E-03	1.00E-05	72	0.64081
3.5	25	0	1.00E-03	1.00E-05	76	0.60135
3.5	25	0	1.00E-03	1.00E-05	80	0.63498
3.5	25	0	1.00E-03	1.00E-05	84	0.65516
3.5	25	0	1.00E-03	1.00E-05	88	0.70404
3.5	25	0	1.00E-03	1.00E-05	92	0.67354
3.5	25	0	1.00E-03	1.00E-05	96	0.68655
3.5	25	0	1.00E-03	1.00E-05	100	0.66996
3.5	25	0	1.00E-03	1.00E-05	104	0.63498
3.5	25	0	1.00E-03	1.00E-05	108	0.72108
3.5	25	0	1.00E-03	1.00E-05	112	0.69731
3.5	25	0	1.00E-03	1.00E-05	116	0.73184
3.5	25	0	1.00E-03	1.00E-05	120	0.70583
3.5	25	0	1.00E-03	1.00E-05	124	0.68161
3.5	25	0	1.00E-03	1.00E-05	128	0.68296
3.5	25	0	1.00E-03	1.00E-05	132	0.74798
3.5	25	0	1.00E-03	1.00E-05	136	0.65157
3.5	25	0	1.00E-03	1.00E-05	140	0.72466
3.5	25	0	1.00E-03	1.00E-05	144	0.6713
3.5	25	0	1.00E-03	1.00E-05	148	0.6852
3.5	25	0	1.00E-03	1.00E-05	152	0.75605
3.5	25	0	1.00E-03	1.00E-05	156	0.69148
3.5	25	0	1.00E-03	1.00E-05	160	0.67713
3.5	25	0	1.00E-03	1.00E-05	164	0.70314
3.5	25	0	1.00E-03	1.00E-05	168	0.69596
3.5	25	0	1.00E-03	1.00E-05	172	0.73677
3.5	25	0	1.00E-03	1.00E-05	176	0.68834
3.5	25	0	1.00E-03	1.00E-05	180	0.66861
3.5	25	0	1.00E-03	1.00E-05	184	0.7139
3.5	25	0	1.00E-03	1.00E-05	188	0.65605
3.5	25	0	1.00E-03	1.00E-05	192	0.61256
3.5	25	0	1.00E-03	1.00E-05	196	0.7157
3.5	25	0	1.00E-03	1.00E-05	200	0.66502
3.5	25	0	1.00E-03	1.00E-05	204	0.68206
3.5	25	0	1.00E-03	1.00E-05	208	0.70179
3.5	25	0	1.00E-03	1.00E-05	212	0.65964
3.5	25	0	1.00E-03	1.00E-05	216	0.64978
3.5	25	0	1.00E-03	1.00E-05	220	0.47444
3.5	25	0	1.00E-03	1.00E-05	224	0.1417
3.5	25	0	1.00E-03	1.00E-05	228	0.113
3.5	25	0	1.00E-03	1.00E-05	232	0.03184
3.5	25	0	1.00E-03	1.00E-05	236	0.09417
3.5	25	0	1.00E-03	1.00E-05	240	0.00807
6	25	0	1.00E-03	1.00E-05	4	0
6	25	0	1.00E-03	1.00E-05	8	0.01111
6	25	0	1.00E-03	1.00E-05	12	0.01667
6	25	0	1.00E-03	1.00E-05	16	0.02111
6	25	0	1.00E-03	1.00E-05	20	0.20278
6	25	0	1.00E-03	1.00E-05	24	0.64611
6	25	0	1.00E-03	1.00E-05	28	0.72
6	25	0	1.00E-03	1.00E-05	32	0.72722
6	25	0	1.00E-03	1.00E-05	36	0.77889
6	25	0	1.00E-03	1.00E-05	40	0.82389
6	25	0	1.00E-03	1.00E-05	44	0.84833
6	25	0	1.00E-03	1.00E-05	48	0.89778
6	25	0	1.00E-03	1.00E-05	52	0.90889
6	25	0	1.00E-03	1.00E-05	56	0.91389
6	25	0	1.00E-03	1.00E-05	60	0.91667
6	25	0	1.00E-03	1.00E-05	64	0.93611
6	25	0	1.00E-03	1.00E-05	68	0.94222
6	25	0	1.00E-03	1.00E-05	72	0.90889
6	25	0	1.00E-03	1.00E-05	76	0.95778
6	25	0	1.00E-03	1.00E-05	80	0.90167
6	25	0	1.00E-03	1.00E-05	84	0.97389
6	25	0	1.00E-03	1.00E-05	88	0.95111
6	25	0	1.00E-03	1.00E-05	92	0.97778
6	25	0	1.00E-03	1.00E-05	96	0.965
6	25	0	1.00E-03	1.00E-05	100	0.985
6	25	0	1.00E-03	1.00E-05	104	0.99889
6	25	0	1.00E-03	1.00E-05	108	0.97333
6	25	0	1.00E-03	1.00E-05	112	0.97833
6	25	0	1.00E-03	1.00E-05	116	0.99333
6	25	0	1.00E-03	1.00E-05	120	0.95722
6	25	0	1.00E-03	1.00E-05	124	0.98
6	25	0	1.00E-03	1.00E-05	128	0.98222
6	25	0	1.00E-03	1.00E-05	132	0.97278
